matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,router_arm,router_switches,router_tax_ms
nasa2910,2910,174296,8,0.25,20,False,400,256,0.777948,0.085461,0.102688,0.086683,8.975,0.986,2,0.085461,hst,7.576,9.103,0.832,9.103,1.0,3.799423773445064e-16,cyclic,hst,1,1.067
nasa2910,2910,174296,8,0.25,21,False,400,256,0.797994,0.087324,0.105341,0.088775,8.989,0.984,2,0.087324,hst,7.575,9.138,0.829,9.138,1.0,3.170894107257953e-16,cyclic,hst,1,1.138
s3rmt3m3,5357,207123,8,0.0,17,False,400,256,0.01779,0.031586,0.018817,0.017479,1.018,1.018,0,0.01779,delta_baseline,0.945,1.0,0.945,1.0,1.776,4.0558810500666957e-16,cyclic,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.0,18,False,400,256,0.016414,0.029496,0.017408,0.016144,1.017,1.017,0,0.016414,delta_baseline,0.943,1.0,0.943,1.0,1.797,4.602754019127631e-16,cyclic,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.0,19,False,400,256,0.017619,0.029621,0.018547,0.017222,1.023,1.023,0,0.017619,delta_baseline,0.95,1.0,0.95,1.0,1.681,3.6103403035014226e-16,cyclic,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.0,20,False,400,256,0.016119,0.03016,0.017406,0.016189,0.996,0.996,,0.016119,delta_baseline,0.926,1.0,0.926,1.0,1.871,3.8491695538458903e-16,cyclic,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.0,21,False,400,256,0.016428,0.028694,0.0175,0.016245,1.011,1.011,0,0.016428,delta_baseline,0.939,1.0,0.939,1.0,1.747,4.3170597187208097e-16,cyclic,delta_baseline,0,0.0
s3rmt3m3,5357,207123,8,0.002,17,False,400,256,0.468399,0.031875,0.043024,0.032605,14.366,0.978,2,0.031875,hst,10.887,14.695,0.741,14.695,1.0,4.0558810500666957e-16,cyclic,hst,1,0.671
s3rmt3m3,5357,207123,8,0.002,18,False,400,256,0.454309,0.030144,0.04056,0.030669,14.813,0.983,2,0.030144,hst,11.201,15.071,0.743,15.071,1.0,4.602754019127631e-16,cyclic,hst,1,0.663
s3rmt3m3,5357,207123,8,0.002,19,False,400,256,0.475847,0.029983,0.041069,0.030612,15.544,0.979,1,0.029983,hst,11.586,15.871,0.73,15.871,1.0,3.6103403035014226e-16,cyclic,hst,1,0.667
s3rmt3m3,5357,207123,8,0.002,20,False,400,256,0.435524,0.030761,0.041683,0.031811,13.691,0.967,2,0.030761,hst,10.448,14.158,0.738,14.158,1.0,3.8491695538458903e-16,cyclic,hst,1,0.67
s3rmt3m3,5357,207123,8,0.002,21,False,400,256,0.439062,0.028968,0.039662,0.029993,14.639,0.966,2,0.028968,hst,11.07,15.157,0.73,15.157,1.0,4.3170597187208097e-16,cyclic,hst,1,0.618
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.471724,0.033238,0.044383,0.033909,13.911,0.98,2,0.033238,hst,10.628,14.192,0.749,14.192,1.0,4.0558810500666957e-16,cyclic,hst,1,0.701
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.443049,0.031198,0.044076,0.03409,12.996,0.915,2,0.031198,hst,10.052,14.201,0.708,14.201,1.0,4.602754019127631e-16,cyclic,hst,1,0.671
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.475375,0.03105,0.042522,0.032175,14.775,0.965,1,0.03105,hst,11.179,15.31,0.73,15.31,1.0,3.6103403035014226e-16,cyclic,hst,1,0.655
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.43915,0.031949,0.042845,0.033032,13.294,0.967,2,0.031949,hst,10.25,13.745,0.746,13.745,1.0,3.8491695538458903e-16,cyclic,hst,1,0.678
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.437871,0.0304,0.040923,0.031127,14.067,0.977,2,0.0304,hst,10.7,14.403,0.743,14.403,1.0,4.3170597187208097e-16,cyclic,hst,1,0.655
s3rmt3m3,5357,207123,8,0.05,17,False,400,256,0.471701,0.037902,0.048795,0.038319,12.31,0.989,2,0.037902,hst,9.667,12.445,0.777,12.445,1.0,4.0558810500666957e-16,cyclic,hst,1,0.731
s3rmt3m3,5357,207123,8,0.05,18,False,400,256,0.440605,0.036575,0.047198,0.037122,11.869,0.985,2,0.036575,hst,9.335,12.047,0.775,12.047,1.0,4.602754019127631e-16,cyclic,hst,1,0.726
s3rmt3m3,5357,207123,8,0.05,19,False,400,256,0.478906,0.036404,0.048089,0.037542,12.757,0.97,2,0.036404,hst,9.959,13.155,0.757,13.155,1.0,3.6103403035014226e-16,cyclic,hst,1,0.719
s3rmt3m3,5357,207123,8,0.05,20,False,400,256,0.43713,0.037113,0.047189,0.037399,11.688,0.992,2,0.037113,hst,9.263,11.778,0.786,11.778,1.0,3.8491695538458903e-16,cyclic,hst,1,0.694
s3rmt3m3,5357,207123,8,0.05,21,False,400,256,0.442753,0.036001,0.047061,0.03715,11.918,0.969,2,0.036001,hst,9.408,12.298,0.765,12.298,1.0,4.3170597187208097e-16,cyclic,hst,1,0.691
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.476401,0.064419,0.07708,0.063577,7.493,1.013,3,0.064419,hst,6.181,7.395,0.836,7.395,1.0,4.0558810500666957e-16,cyclic,hst,1,1.304
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.45068,0.06391,0.072742,0.062414,7.221,1.024,2,0.06391,hst,6.196,7.052,0.879,7.052,1.0,4.602754019127631e-16,cyclic,hst,1,0.9
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.478329,0.064503,0.073843,0.063004,7.592,1.024,2,0.064503,hst,6.478,7.416,0.874,7.416,1.0,3.6103403035014226e-16,cyclic,hst,1,0.908
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.450681,0.063061,0.072725,0.062321,7.232,1.012,2,0.063061,hst,6.197,7.147,0.867,7.147,1.0,3.8491695538458903e-16,cyclic,hst,1,0.922
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.461557,0.063911,0.072021,0.061734,7.476,1.035,2,0.063911,hst,6.409,7.222,0.887,7.222,1.0,4.3170597187208097e-16,cyclic,hst,1,0.888
olafu,16146,1015156,8,0.0,17,False,400,256,0.024715,0.057868,0.026323,0.0245,1.009,1.009,0,0.024715,delta_baseline,0.939,1.0,0.939,1.0,2.341,5.582074938205133e-16,cyclic,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,18,False,400,256,0.022688,0.047774,0.023693,0.022049,1.029,1.029,0,0.022688,delta_baseline,0.958,1.0,0.958,1.0,2.106,6.4036469396236e-16,cyclic,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,19,False,400,256,0.023996,0.064687,0.025369,0.023597,1.017,1.017,0,0.023996,delta_baseline,0.946,1.0,0.946,1.0,2.696,4.864534386882603e-16,cyclic,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,20,False,400,256,0.025852,0.046889,0.027402,0.025507,1.014,1.014,0,0.025852,delta_baseline,0.943,1.0,0.943,1.0,1.814,8.4320949564375e-16,cyclic,delta_baseline,0,0.0
olafu,16146,1015156,8,0.0,21,False,400,256,0.029677,0.045007,0.031304,0.02911,1.019,1.019,0,0.029677,delta_baseline,0.948,1.0,0.948,1.0,1.517,5.998259265642777e-16,cyclic,delta_baseline,0,0.0
olafu,16146,1015156,8,0.002,17,False,400,256,0.68123,0.058956,0.074942,0.059928,11.367,0.984,2,0.058956,hst,9.09,11.555,0.787,11.555,1.0,5.582074938205133e-16,cyclic,hst,1,1.083
olafu,16146,1015156,8,0.002,18,False,400,256,0.589586,0.048636,0.063107,0.049635,11.878,0.98,2,0.048636,hst,9.343,12.122,0.771,12.122,1.0,6.4036469396236e-16,cyclic,hst,1,1.093
olafu,16146,1015156,8,0.002,19,False,400,256,0.629345,0.064485,0.079946,0.065804,9.564,0.98,2,0.064485,hst,7.872,9.76,0.807,9.76,1.0,4.864534386882603e-16,cyclic,hst,1,1.189
olafu,16146,1015156,8,0.002,20,False,400,256,0.731053,0.047903,0.064574,0.048502,15.073,0.988,2,0.047903,hst,11.321,15.261,0.742,15.261,1.0,8.4320949564375e-16,cyclic,hst,1,1.127
olafu,16146,1015156,8,0.002,21,False,400,256,0.842556,0.04614,0.064177,0.046511,18.115,0.992,1,0.04614,hst,13.129,18.261,0.719,18.261,1.0,5.998259265642777e-16,cyclic,hst,1,1.049
olafu,16146,1015156,8,0.01,17,False,400,256,0.68241,0.061353,0.077801,0.062685,10.886,0.979,2,0.061353,hst,8.771,11.123,0.789,11.123,1.0,5.582074938205133e-16,cyclic,hst,1,1.157
olafu,16146,1015156,8,0.01,18,False,400,256,0.590066,0.050644,0.065008,0.051785,11.395,0.978,2,0.050644,hst,9.077,11.651,0.779,11.651,1.0,6.4036469396236e-16,cyclic,hst,1,1.014
olafu,16146,1015156,8,0.01,19,False,400,256,0.632157,0.067414,0.082703,0.068251,9.262,0.988,2,0.067414,hst,7.644,9.377,0.815,9.377,1.0,4.864534386882603e-16,cyclic,hst,1,1.245
olafu,16146,1015156,8,0.01,20,False,400,256,0.726163,0.049494,0.065486,0.049759,14.593,0.995,2,0.049494,hst,11.089,14.672,0.756,14.672,1.0,8.4320949564375e-16,cyclic,hst,1,1.076
olafu,16146,1015156,8,0.01,21,False,400,256,0.851709,0.048199,0.066573,0.048587,17.53,0.992,1,0.048199,hst,12.794,17.671,0.724,17.671,1.0,5.998259265642777e-16,cyclic,hst,1,1.14
olafu,16146,1015156,8,0.05,17,False,400,256,0.686839,0.072361,0.085907,0.070714,9.713,1.023,2,0.072361,hst,7.995,9.492,0.842,9.492,1.0,5.582074938205133e-16,cyclic,hst,1,1.229
olafu,16146,1015156,8,0.05,18,False,400,256,0.590987,0.060131,0.073642,0.060239,9.811,0.998,2,0.060131,hst,8.025,9.828,0.817,9.828,1.0,6.4036469396236e-16,cyclic,hst,1,1.122
olafu,16146,1015156,8,0.05,19,False,400,256,0.635533,0.076849,0.091437,0.07718,8.234,0.996,2,0.076849,hst,6.95,8.27,0.84,8.27,1.0,4.864534386882603e-16,cyclic,hst,1,1.292
olafu,16146,1015156,8,0.05,20,False,400,256,0.727643,0.059895,0.077011,0.0612,11.89,0.979,2,0.059895,hst,9.449,12.149,0.778,12.149,1.0,8.4320949564375e-16,cyclic,hst,1,1.172
olafu,16146,1015156,8,0.05,21,False,400,256,0.836591,0.056074,0.075586,0.057648,14.512,0.973,2,0.056074,hst,11.068,14.919,0.742,14.919,1.0,5.998259265642777e-16,cyclic,hst,1,1.188
olafu,16146,1015156,8,0.25,17,False,400,256,0.69739,0.113642,0.133422,0.113121,6.165,1.005,4,0.113642,hst,5.227,6.137,0.852,6.137,1.0,5.582074938205133e-16,cyclic,hst,1,2.149
olafu,16146,1015156,8,0.25,18,False,400,256,0.621725,0.10469,0.130639,0.105642,5.885,0.991,6,0.10469,hst,4.759,5.939,0.801,5.939,1.0,6.4036469396236e-16,cyclic,hst,1,2.923
olafu,16146,1015156,8,0.25,19,False,400,256,0.65148,0.123282,0.146192,0.120455,5.408,1.023,6,0.123282,hst,4.456,5.284,0.843,5.284,1.0,4.864534386882603e-16,cyclic,hst,1,3.013
olafu,16146,1015156,8,0.25,20,False,400,256,0.724991,0.100823,0.119773,0.10108,7.172,0.997,3,0.100823,hst,6.053,7.191,0.842,7.191,1.0,8.4320949564375e-16,cyclic,hst,1,1.835
olafu,16146,1015156,8,0.25,21,False,400,256,0.823825,0.098391,0.118791,0.100749,8.177,0.977,2,0.098391,hst,6.935,8.373,0.828,8.373,1.0,5.998259265642777e-16,cyclic,hst,1,1.566
raefsky3,21200,1488768,8,0.0,17,False,400,256,0.029099,0.040225,0.03049,0.028297,1.028,1.028,0,0.029099,delta_baseline,0.954,1.0,0.954,1.0,1.382,4.21040283801125e-16,cyclic,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,18,False,400,256,0.029167,0.039696,0.030541,0.02843,1.026,1.026,0,0.029167,delta_baseline,0.955,1.0,0.955,1.0,1.361,3.542741100665178e-16,cyclic,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,19,False,400,256,0.029189,0.039549,0.030756,0.028567,1.022,1.022,0,0.029189,delta_baseline,0.949,1.0,0.949,1.0,1.355,2.936613481310225e-16,cyclic,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,20,False,400,256,0.028922,0.039833,0.030639,0.028495,1.015,1.015,0,0.028922,delta_baseline,0.944,1.0,0.944,1.0,1.377,4.654934124763125e-16,cyclic,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.0,21,False,400,256,0.029105,0.039582,0.030718,0.028575,1.019,1.019,0,0.029105,delta_baseline,0.947,1.0,0.947,1.0,1.36,3.205001438329397e-16,cyclic,delta_baseline,0,0.0
raefsky3,21200,1488768,8,0.002,17,False,400,256,0.807396,0.041249,0.058379,0.041031,19.678,1.005,2,0.041249,hst,13.83,19.574,0.707,19.574,1.0,4.21040283801125e-16,cyclic,hst,1,1.151
raefsky3,21200,1488768,8,0.002,18,False,400,256,0.804854,0.041013,0.058407,0.040954,19.653,1.001,2,0.041013,hst,13.78,19.624,0.702,19.624,1.0,3.542741100665178e-16,cyclic,hst,1,1.206
raefsky3,21200,1488768,8,0.002,19,False,400,256,0.811141,0.040693,0.059324,0.04212,19.258,0.966,1,0.040693,hst,13.673,19.933,0.686,19.933,1.0,2.936613481310225e-16,cyclic,hst,1,1.118
raefsky3,21200,1488768,8,0.002,20,False,400,256,0.813884,0.040438,0.058057,0.040748,19.974,0.992,1,0.040438,hst,14.019,20.127,0.697,20.127,1.0,4.654934124763125e-16,cyclic,hst,1,1.136
raefsky3,21200,1488768,8,0.002,21,False,400,256,0.806532,0.040687,0.058249,0.040967,19.687,0.993,1,0.040687,hst,13.846,19.823,0.699,19.823,1.0,3.205001438329397e-16,cyclic,hst,1,1.132
raefsky3,21200,1488768,8,0.01,17,False,400,256,0.813226,0.042695,0.060366,0.042861,18.973,0.996,1,0.042695,hst,13.472,19.047,0.707,19.047,1.0,4.21040283801125e-16,cyclic,hst,1,1.141
raefsky3,21200,1488768,8,0.01,18,False,400,256,0.807678,0.042207,0.060203,0.042505,19.002,0.993,2,0.042207,hst,13.416,19.136,0.701,19.136,1.0,3.542741100665178e-16,cyclic,hst,1,1.211
raefsky3,21200,1488768,8,0.01,19,False,400,256,0.809418,0.042306,0.060426,0.042964,18.839,0.985,2,0.042306,hst,13.395,19.132,0.7,19.132,1.0,2.936613481310225e-16,cyclic,hst,1,1.183
raefsky3,21200,1488768,8,0.01,20,False,400,256,0.80839,0.042744,0.063496,0.044069,18.344,0.97,2,0.042744,hst,12.731,18.912,0.673,18.912,1.0,4.654934124763125e-16,cyclic,hst,1,1.37
raefsky3,21200,1488768,8,0.01,21,False,400,256,0.811749,0.042018,0.059953,0.042548,19.078,0.988,2,0.042018,hst,13.54,19.319,0.701,19.319,1.0,3.205001438329397e-16,cyclic,hst,1,1.165
raefsky3,21200,1488768,8,0.05,17,False,400,256,0.807376,0.051944,0.069312,0.05177,15.595,1.003,2,0.051944,hst,11.648,15.543,0.749,15.543,1.0,4.21040283801125e-16,cyclic,hst,1,1.246
raefsky3,21200,1488768,8,0.05,18,False,400,256,0.810073,0.051595,0.068532,0.050939,15.903,1.013,2,0.051595,hst,11.82,15.701,0.753,15.701,1.0,3.542741100665178e-16,cyclic,hst,1,1.214
raefsky3,21200,1488768,8,0.05,19,False,400,256,0.807663,0.05093,0.068987,0.051404,15.712,0.991,2,0.05093,hst,11.707,15.858,0.738,15.858,1.0,2.936613481310225e-16,cyclic,hst,1,1.239
raefsky3,21200,1488768,8,0.05,20,False,400,256,0.808817,0.051353,0.068482,0.051182,15.803,1.003,2,0.051353,hst,11.811,15.75,0.75,15.75,1.0,4.654934124763125e-16,cyclic,hst,1,1.208
raefsky3,21200,1488768,8,0.05,21,False,400,256,0.808329,0.050866,0.068412,0.050951,15.865,0.998,2,0.050866,hst,11.816,15.892,0.744,15.892,1.0,3.205001438329397e-16,cyclic,hst,1,1.232
raefsky3,21200,1488768,8,0.25,17,False,400,256,0.818104,0.091775,0.106899,0.088507,9.243,1.037,2,0.091775,hst,7.653,8.914,0.859,8.914,1.0,4.21040283801125e-16,cyclic,hst,1,1.614
raefsky3,21200,1488768,8,0.25,18,False,400,256,0.817854,0.091669,0.107635,0.089376,9.151,1.026,2,0.091669,hst,7.598,8.922,0.852,8.922,1.0,3.542741100665178e-16,cyclic,hst,1,1.584
raefsky3,21200,1488768,8,0.25,19,False,400,256,0.820096,0.092618,0.108675,0.090333,9.079,1.025,2,0.092618,hst,7.546,8.855,0.852,8.855,1.0,2.936613481310225e-16,cyclic,hst,1,1.62
raefsky3,21200,1488768,8,0.25,20,False,400,256,0.816436,0.089736,0.107539,0.089264,9.146,1.005,2,0.089736,hst,7.592,9.098,0.834,9.098,1.0,4.654934124763125e-16,cyclic,hst,1,1.651
raefsky3,21200,1488768,8,0.25,21,False,400,256,0.819261,0.092174,0.108744,0.090515,9.051,1.018,2,0.092174,hst,7.534,8.888,0.848,8.888,1.0,3.205001438329397e-16,cyclic,hst,1,1.626
wang3,26064,177168,8,0.0,17,False,400,256,0.008343,0.033389,0.010176,0.00976,0.855,0.855,,0.008343,delta_baseline,0.82,1.0,0.82,1.0,4.002,1.1305705384438466e-16,cyclic,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,18,False,400,256,0.008321,0.03111,0.009938,0.009546,0.872,0.872,,0.008321,delta_baseline,0.837,1.0,0.837,1.0,3.739,2.415345571415648e-16,cyclic,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,19,False,400,256,0.008382,0.029845,0.010025,0.009583,0.875,0.875,,0.008382,delta_baseline,0.836,1.0,0.836,1.0,3.561,1.1119305929315413e-16,cyclic,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,20,False,400,256,0.008411,0.03187,0.010208,0.009826,0.856,0.856,,0.008411,delta_baseline,0.824,1.0,0.824,1.0,3.789,2.3978588170819393e-16,cyclic,delta_baseline,0,0.0
wang3,26064,177168,8,0.0,21,False,400,256,0.008629,0.032086,0.010053,0.009673,0.892,0.892,,0.008629,delta_baseline,0.858,1.0,0.858,1.0,3.719,1.1305705384438466e-16,cyclic,delta_baseline,0,0.0
wang3,26064,177168,8,0.002,17,False,400,256,0.097024,0.03842,0.058492,0.038918,2.493,0.987,73,0.03842,hst,1.659,2.525,0.657,2.525,1.0,1.1305705384438466e-16,cyclic,hst,1,4.241
wang3,26064,177168,8,0.002,18,False,400,256,0.094167,0.035631,0.055768,0.036343,2.591,0.98,72,0.035631,hst,1.689,2.643,0.639,2.643,1.0,2.415345571415648e-16,cyclic,hst,1,4.166
wang3,26064,177168,8,0.002,19,False,400,256,0.097108,0.033279,0.055247,0.03543,2.741,0.939,66,0.033279,hst,1.758,2.918,0.602,2.918,1.0,1.1119305929315413e-16,cyclic,hst,1,4.072
wang3,26064,177168,8,0.002,20,False,400,256,0.100223,0.036528,0.057598,0.037864,2.647,0.965,67,0.036528,hst,1.74,2.744,0.634,2.744,1.0,2.3978588170819393e-16,cyclic,hst,1,4.152
wang3,26064,177168,8,0.002,21,False,400,256,0.097695,0.035586,0.057407,0.037778,2.586,0.942,69,0.035586,hst,1.702,2.745,0.62,2.745,1.0,1.1305705384438466e-16,cyclic,hst,1,4.124
wang3,26064,177168,8,0.01,17,False,400,256,0.100358,0.038807,0.061932,0.040731,2.464,0.953,76,0.038807,hst,1.62,2.586,0.627,2.586,1.0,1.1305705384438466e-16,cyclic,hst,1,4.559
wang3,26064,177168,8,0.01,18,False,400,256,0.10146,0.035321,0.056654,0.037106,2.734,0.952,64,0.035321,hst,1.791,2.873,0.623,2.873,1.0,2.415345571415648e-16,cyclic,hst,1,4.095
wang3,26064,177168,8,0.01,19,False,400,256,0.098839,0.034748,0.055621,0.03593,2.751,0.967,64,0.034748,hst,1.777,2.844,0.625,2.844,1.0,1.1119305929315413e-16,cyclic,hst,1,4.021
wang3,26064,177168,8,0.01,20,False,400,256,0.100436,0.03734,0.058296,0.038223,2.628,0.977,68,0.03734,hst,1.723,2.69,0.641,2.69,1.0,2.3978588170819393e-16,cyclic,hst,1,4.203
wang3,26064,177168,8,0.01,21,False,400,256,0.100918,0.037171,0.058196,0.038419,2.627,0.968,66,0.037171,hst,1.734,2.715,0.639,2.715,1.0,1.1305705384438466e-16,cyclic,hst,1,4.121
wang3,26064,177168,8,0.05,17,False,400,256,0.102296,0.041741,0.062052,0.041593,2.459,1.004,73,0.041741,hst,1.649,2.451,0.673,2.451,1.0,1.1305705384438466e-16,cyclic,hst,1,4.432
wang3,26064,177168,8,0.05,18,False,400,256,0.101536,0.039081,0.058801,0.039132,2.595,0.999,68,0.039081,hst,1.727,2.598,0.665,2.598,1.0,2.415345571415648e-16,cyclic,hst,1,4.229
wang3,26064,177168,8,0.05,19,False,400,256,0.099426,0.037663,0.058009,0.038353,2.592,0.982,68,0.037663,hst,1.714,2.64,0.649,2.64,1.0,1.1119305929315413e-16,cyclic,hst,1,4.171
wang3,26064,177168,8,0.05,20,False,400,256,0.101505,0.039897,0.060621,0.040337,2.516,0.989,71,0.039897,hst,1.674,2.544,0.658,2.544,1.0,2.3978588170819393e-16,cyclic,hst,1,4.358
wang3,26064,177168,8,0.05,21,False,400,256,0.102497,0.039615,0.060022,0.0403,2.543,0.983,68,0.039615,hst,1.708,2.587,0.66,2.587,1.0,1.1305705384438466e-16,cyclic,hst,1,4.245
wang3,26064,177168,8,0.25,17,False,400,256,0.10355,0.054915,0.073113,0.052307,1.98,1.05,96,0.054915,hst,1.416,1.886,0.751,1.886,1.0,1.1305705384438466e-16,cyclic,hst,1,4.923
wang3,26064,177168,8,0.25,18,False,400,256,0.103374,0.053513,0.069872,0.049439,2.091,1.082,89,0.053513,hst,1.479,1.932,0.766,1.932,1.0,2.415345571415648e-16,cyclic,hst,1,4.801
wang3,26064,177168,8,0.25,19,False,400,256,0.102118,0.05326,0.069445,0.049317,2.071,1.08,91,0.05326,hst,1.47,1.917,0.767,1.917,1.0,1.1119305929315413e-16,cyclic,hst,1,4.788
wang3,26064,177168,8,0.25,20,False,400,256,0.102827,0.053375,0.071186,0.050429,2.039,1.058,95,0.053375,hst,1.444,1.927,0.75,1.927,1.0,2.3978588170819393e-16,cyclic,hst,1,4.979
wang3,26064,177168,8,0.25,21,False,400,256,0.103141,0.051229,0.071673,0.050918,2.026,1.006,93,0.051229,hst,1.439,2.013,0.715,2.013,1.0,1.1305705384438466e-16,cyclic,hst,1,4.877
epb2,25228,175027,8,0.0,17,False,400,256,0.011812,0.031336,0.013439,0.012798,0.923,0.923,,0.011812,delta_baseline,0.879,1.0,0.879,1.0,2.653,1.2653601002823704e-16,cyclic,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,18,False,400,256,0.008606,0.022292,0.010003,0.0096,0.897,0.897,,0.008606,delta_baseline,0.86,1.0,0.86,1.0,2.59,1.0817377525460358e-16,cyclic,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,19,False,400,256,0.008323,0.022526,0.009991,0.009613,0.866,0.866,,0.008323,delta_baseline,0.833,1.0,0.833,1.0,2.706,1.2261168325020086e-16,cyclic,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,20,False,400,256,0.008274,0.022884,0.009959,0.009565,0.865,0.865,,0.008274,delta_baseline,0.831,1.0,0.831,1.0,2.766,1.2651934239081537e-16,cyclic,delta_baseline,0,0.0
epb2,25228,175027,8,0.0,21,False,400,256,0.008588,0.024204,0.010216,0.00979,0.877,0.877,,0.008588,delta_baseline,0.841,1.0,0.841,1.0,2.818,1.711511604198709e-16,cyclic,delta_baseline,0,0.0
epb2,25228,175027,8,0.002,17,False,400,256,0.204372,0.034052,0.048375,0.034458,5.931,0.988,12,0.034052,hst,4.225,6.002,0.704,6.002,1.0,1.2653601002823704e-16,cyclic,hst,1,1.975
epb2,25228,175027,8,0.002,18,False,400,256,0.083654,0.024578,0.0457,0.027239,3.071,0.902,66,0.024578,hst,1.83,3.404,0.538,3.404,1.0,1.0817377525460358e-16,cyclic,hst,1,3.713
epb2,25228,175027,8,0.002,19,False,400,256,0.093232,0.024589,0.045954,0.026957,3.459,0.912,54,0.024589,hst,2.029,3.792,0.535,3.792,1.0,1.2261168325020086e-16,cyclic,hst,1,3.598
epb2,25228,175027,8,0.002,20,False,400,256,0.091062,0.02514,0.046228,0.027893,3.265,0.901,57,0.02514,hst,1.97,3.622,0.544,3.622,1.0,1.2651934239081537e-16,cyclic,hst,1,3.604
epb2,25228,175027,8,0.002,21,False,400,256,0.098721,0.026854,0.048878,0.029436,3.354,0.912,53,0.026854,hst,2.02,3.676,0.549,3.676,1.0,1.711511604198709e-16,cyclic,hst,1,3.69
epb2,25228,175027,8,0.01,17,False,400,256,0.20533,0.035056,0.049692,0.035011,5.865,1.001,12,0.035056,hst,4.132,5.857,0.705,5.857,1.0,1.2653601002823704e-16,cyclic,hst,1,2.118
epb2,25228,175027,8,0.01,18,False,400,256,0.092887,0.025493,0.04691,0.028123,3.303,0.906,57,0.025493,hst,1.98,3.644,0.543,3.644,1.0,1.0817377525460358e-16,cyclic,hst,1,3.661
epb2,25228,175027,8,0.01,19,False,400,256,0.093761,0.025713,0.04737,0.028242,3.32,0.91,56,0.025713,hst,1.979,3.646,0.543,3.646,1.0,1.2261168325020086e-16,cyclic,hst,1,3.674
epb2,25228,175027,8,0.01,20,False,400,256,0.091723,0.026909,0.046635,0.028108,3.263,0.957,57,0.026909,hst,1.967,3.409,0.577,3.409,1.0,1.2651934239081537e-16,cyclic,hst,1,3.646
epb2,25228,175027,8,0.01,21,False,400,256,0.101928,0.027287,0.048835,0.029715,3.43,0.918,51,0.027287,hst,2.087,3.735,0.559,3.735,1.0,1.711511604198709e-16,cyclic,hst,1,3.687
epb2,25228,175027,8,0.05,17,False,400,256,0.200011,0.037346,0.053728,0.036475,5.483,1.024,15,0.037346,hst,3.723,5.356,0.695,5.356,1.0,1.2653601002823704e-16,cyclic,hst,1,2.514
epb2,25228,175027,8,0.05,18,False,400,256,0.093318,0.029111,0.04872,0.029793,3.132,0.977,59,0.029111,hst,1.915,3.206,0.598,3.206,1.0,1.0817377525460358e-16,cyclic,hst,1,3.763
epb2,25228,175027,8,0.05,19,False,400,256,0.094572,0.028088,0.048486,0.029595,3.196,0.949,57,0.028088,hst,1.95,3.367,0.579,3.367,1.0,1.2261168325020086e-16,cyclic,hst,1,3.733
epb2,25228,175027,8,0.05,20,False,400,256,0.093373,0.028472,0.049239,0.030127,3.099,0.945,61,0.028472,hst,1.896,3.279,0.578,3.279,1.0,1.2651934239081537e-16,cyclic,hst,1,3.857
epb2,25228,175027,8,0.05,21,False,400,256,0.103131,0.03008,0.052119,0.032221,3.201,0.934,54,0.03008,hst,1.979,3.429,0.577,3.429,1.0,1.711511604198709e-16,cyclic,hst,1,3.858
epb2,25228,175027,8,0.25,17,False,400,256,0.17605,0.048288,0.074104,0.047441,3.711,1.018,37,0.048288,hst,2.376,3.646,0.652,3.646,1.0,1.2653601002823704e-16,cyclic,hst,1,4.758
epb2,25228,175027,8,0.25,18,False,400,256,0.096806,0.039947,0.059053,0.039398,2.457,1.014,75,0.039947,hst,1.639,2.423,0.676,2.423,1.0,1.0817377525460358e-16,cyclic,hst,1,4.283
