matrix,N,nnz,B,rho,seed,motion,lane_order,steps,dirty_cols,slice_nnz_mean,slice_nnz_first,slice_nnz_last,rows_per_block,rows_merged,merge_ratio,maxrelerr,delta_baseline_rebuilds,block_open_prepares,block_open_compiles,block_open_merged_prepares,delta_baseline_ms,delta_baseline_exec_ms,block_open_ms,block_open_exec_ms,block_open_merged_ms,block_open_merged_exec_ms,block_open_vs_delta_baseline,block_open_merged_vs_delta_baseline,hst_vs_delta_baseline,hst_vs_block_open,block_open_merged_vs_block_open
msc10848,10848,1229776,8,0.25,20,drift,rotate,400,256,31582.3,34629,31983,11886,3195,3.7202,1.1760752246528407e-15,403,403,1,403,1.537234,0.044072,0.190192,0.154918,4.168621,0.116918,8.0825,0.3688,6.1145,0.7565,0.0456
msc10848,10848,1229776,8,0.25,21,drift,rotate,400,256,28217.4,32093,34335,12993,4146,3.1339,1.0998383354679306e-15,403,402,162,402,1.361349,0.038853,0.177587,0.134018,3.732219,0.105982,7.6658,0.3648,5.9951,0.7821,0.0476
msc10848,10848,1229776,8,0.0,17,jump,rotate,400,256,32070,32070,32070,12327,3609,3.4156,4.3092990056204787e-16,1,1,0,1,0.043893,0.039604,0.097598,0.086194,0.086861,0.075744,0.4497,0.5053,0.4852,1.0789,1.1236
msc10848,10848,1229776,8,0.0,18,jump,rotate,400,256,35592,35592,35592,10407,2700,3.8544,8.559923143252579e-16,1,1,0,1,0.048747,0.044442,0.084405,0.073201,0.075306,0.064432,0.5775,0.6473,0.5664,0.9807,1.1208
msc10848,10848,1229776,8,0.0,19,jump,rotate,400,256,34683,34683,34683,12117,3738,3.2416,7.550691841062536e-16,1,1,0,1,0.046977,0.042621,0.095023,0.083479,0.084424,0.073271,0.4944,0.5564,0.5308,1.0736,1.1255
msc10848,10848,1229776,8,0.0,20,jump,rotate,400,256,34629,34629,34629,11886,3195,3.7202,3.1793311390849813e-16,1,1,0,1,0.047715,0.043481,0.096441,0.085193,0.084945,0.074094,0.4948,0.5617,0.4921,0.9946,1.1353
msc10848,10848,1229776,8,0.0,21,jump,rotate,400,256,32093,32093,32093,12993,4146,3.1339,5.400924274891198e-16,1,1,0,1,0.043036,0.038647,0.100031,0.088358,0.088581,0.077361,0.4302,0.4858,0.4666,1.0844,1.1293
msc10848,10848,1229776,8,0.002,17,jump,rotate,400,256,30682.6,32070,31353,12327,3609,3.4156,2.6482700535265756e-16,403,381,24,381,1.646161,0.064495,0.36386,0.318666,13.872565,0.220957,4.5242,0.1187,3.4762,0.7684,0.0262
msc10848,10848,1229776,8,0.002,18,jump,rotate,400,256,32361.1,35592,30021,10407,2700,3.8544,4.52701546055652e-16,403,388,13,388,1.724834,0.067888,0.352626,0.308521,13.560456,0.220769,4.8914,0.1272,3.752,0.7671,0.026
msc10848,10848,1229776,8,0.002,19,jump,rotate,400,256,32103.2,34683,30600,12117,3738,3.2416,7.550691841062536e-16,403,391,19,391,1.698149,0.066964,0.352833,0.30806,13.601852,0.220211,4.8129,0.1248,3.6434,0.757,0.0259
msc10848,10848,1229776,8,0.002,20,jump,rotate,400,256,31685.6,34629,29586,11886,3195,3.7202,3.1793311390849813e-16,403,384,13,384,1.695064,0.06602,0.357721,0.313119,13.631448,0.222471,4.7385,0.1243,3.5953,0.7587,0.0262
msc10848,10848,1229776,8,0.002,21,jump,rotate,400,256,30758.1,32093,30348,12993,4146,3.1339,4.295517968256614e-16,403,382,5,382,1.661344,0.064826,0.360034,0.316197,13.760139,0.223794,4.6144,0.1207,3.5086,0.7603,0.0262
msc10848,10848,1229776,8,0.01,17,jump,rotate,400,256,29753.6,32070,29331,12327,3609,3.4156,2.6482700535265756e-16,403,403,10,403,1.661783,0.070593,0.452842,0.406157,22.330614,0.274812,3.6697,0.0744,2.7887,0.7599,0.0203
msc10848,10848,1229776,8,0.01,18,jump,rotate,400,256,30212.4,35592,29010,10407,2700,3.8544,4.52701546055652e-16,403,403,2,403,1.682567,0.072417,0.450438,0.403663,22.406691,0.273437,3.7354,0.0751,2.8296,0.7575,0.0201
msc10848,10848,1229776,8,0.01,19,jump,rotate,400,256,30371.8,34683,29892,12117,3738,3.2416,7.550691841062536e-16,403,403,4,403,1.684888,0.071836,0.445389,0.398315,21.952194,0.270727,3.783,0.0768,2.8634,0.7569,0.0203
msc10848,10848,1229776,8,0.01,20,jump,rotate,400,256,30487.6,34629,29508,11886,3195,3.7202,3.740117616118728e-16,403,403,1,403,1.696705,0.071447,0.446579,0.399887,21.965609,0.272115,3.7993,0.0772,2.8658,0.7543,0.0203
msc10848,10848,1229776,8,0.01,21,jump,rotate,400,256,29946.0,32093,28626,12993,4146,3.1339,4.295517968256614e-16,403,403,0,403,1.670092,0.070932,0.44738,0.400384,22.429518,0.272272,3.7331,0.0745,2.8226,0.7561,0.0199
msc10848,10848,1229776,8,0.05,17,jump,rotate,400,256,29395.2,32070,28527,12327,3609,3.4156,2.6482700535265756e-16,403,403,0,403,1.66747,0.073015,0.487521,0.441123,25.291328,0.292227,3.4203,0.0659,2.607,0.7622,0.0193
msc10848,10848,1229776,8,0.05,18,jump,rotate,400,256,29278.1,35592,28275,10407,2700,3.8544,4.52701546055652e-16,403,403,0,403,1.65745,0.072611,0.482113,0.435954,25.100161,0.289392,3.4379,0.066,2.6214,0.7625,0.0192
msc10848,10848,1229776,8,0.05,19,jump,rotate,400,256,28868.7,34683,28863,12117,3738,3.2416,7.550691841062536e-16,403,403,0,403,1.63673,0.071935,0.482909,0.436535,25.262352,0.289535,3.3893,0.0648,2.5817,0.7617,0.0191
msc10848,10848,1229776,8,0.05,20,jump,rotate,400,256,29258.5,34629,30102,11886,3195,3.7202,3.1793311390849813e-16,403,403,0,403,1.655729,0.072315,0.479765,0.4336,25.260534,0.289346,3.4511,0.0655,2.6141,0.7575,0.019
msc10848,10848,1229776,8,0.05,21,jump,rotate,400,256,29244.5,32093,28242,12993,4146,3.1339,4.295517968256614e-16,403,403,0,403,1.655511,0.072595,0.484262,0.437808,25.496821,0.29175,3.4186,0.0649,2.6091,0.7632,0.019
msc10848,10848,1229776,8,0.25,17,jump,rotate,400,256,29000.4,32070,29856,12327,3609,3.4156,3.46324465113228e-16,403,403,0,403,1.650502,0.073652,0.490052,0.444309,25.905681,0.2937,3.368,0.0637,2.5582,0.7595,0.0189
msc10848,10848,1229776,8,0.25,18,jump,rotate,400,256,28982.9,35592,29874,10407,2700,3.8544,4.52701546055652e-16,403,403,0,403,1.647694,0.073129,0.489216,0.443915,25.98262,0.294363,3.368,0.0634,2.5513,0.7575,0.0188
msc10848,10848,1229776,8,0.25,19,jump,rotate,400,256,29345.7,34683,28932,12117,3738,3.2416,7.550691841062536e-16,403,403,0,403,1.664703,0.073079,0.48922,0.44345,26.035987,0.294515,3.4028,0.0639,2.5801,0.7582,0.0188
msc10848,10848,1229776,8,0.25,20,jump,rotate,400,256,29233.3,34629,28659,11886,3195,3.7202,3.1793311390849813e-16,403,403,0,403,1.659103,0.073301,0.490401,0.444617,25.935241,0.293938,3.3832,0.064,2.5684,0.7592,0.0189
msc10848,10848,1229776,8,0.25,21,jump,rotate,400,256,29092.4,32093,29412,12993,4146,3.1339,4.295517968256614e-16,403,403,0,403,1.653864,0.073168,0.490229,0.444298,25.974127,0.294852,3.3737,0.0637,2.5526,0.7566,0.0189
ct20stif,52329,2600295,8,0.0,17,drift,rotate,400,256,15163,15163,15163,5557,1371,4.0532,7.566626045264742e-16,1,1,52,1,0.025173,0.020603,0.067425,0.055709,0.053665,0.042571,0.3733,0.4691,0.4341,1.1626,1.2564
ct20stif,52329,2600295,8,0.0,18,drift,rotate,400,256,10286,10286,10286,3050,708,4.3079,4.145027937964978e-16,1,1,39,1,0.018931,0.014178,0.042422,0.030023,0.035763,0.024161,0.4463,0.5293,0.5154,1.155,1.1862
ct20stif,52329,2600295,8,0.0,19,drift,rotate,400,256,12619,12619,12619,3944,1065,3.7033,6.374068419303422e-16,1,1,43,1,0.021566,0.01686,0.04976,0.037262,0.042654,0.031023,0.4334,0.5056,0.5045,1.164,1.1666
ct20stif,52329,2600295,8,0.0,20,drift,rotate,400,256,13559,13559,13559,4142,1140,3.6333,4.258058754737362e-16,1,1,44,1,0.022831,0.018059,0.05057,0.038227,0.04372,0.03222,0.4515,0.5222,0.5247,1.1622,1.1567
ct20stif,52329,2600295,8,0.0,21,drift,rotate,400,256,15782,15782,15782,4613,1421,3.2463,4.538965944276917e-16,1,1,45,1,0.02536,0.020659,0.056842,0.044507,0.049679,0.037999,0.4461,0.5105,0.5215,1.1689,1.1442
ct20stif,52329,2600295,8,0.002,17,drift,rotate,400,256,15501.9,15163,16068,5557,1371,4.0532,7.566626045264742e-16,390,72,26,72,0.756375,0.023468,0.106348,0.082757,0.375875,0.061995,7.1123,2.0123,7.4162,1.0427,0.2829
ct20stif,52329,2600295,8,0.002,18,drift,rotate,400,256,10228.5,10286,10200,3050,708,4.3079,4.98913881138351e-16,367,18,10,18,0.457949,0.015511,0.063763,0.04491,0.074876,0.032923,7.182,6.1161,8.6454,1.2038,0.8516
ct20stif,52329,2600295,8,0.002,19,drift,rotate,400,256,12948.3,12619,12945,3944,1065,3.7033,6.374068419303422e-16,387,78,30,78,0.615994,0.01972,0.088125,0.065155,0.309627,0.050205,6.99,1.9895,7.5635,1.082,0.2846
ct20stif,52329,2600295,8,0.002,20,drift,rotate,400,256,13872.7,13559,13754,4142,1140,3.6333,3.565655072634786e-16,392,65,30,65,0.671989,0.027526,0.091285,0.068547,0.27445,0.053409,7.3614,2.4485,8.1649,1.1091,0.3326
ct20stif,52329,2600295,8,0.002,21,drift,rotate,400,256,15542.9,15782,15308,4613,1421,3.2463,4.748136183964121e-16,385,49,23,49,0.73744,0.021853,0.08844,0.066642,0.236077,0.054583,8.3383,3.1237,9.4642,1.135,0.3746
ct20stif,52329,2600295,8,0.01,17,drift,rotate,400,256,16169.1,15163,16919,5557,1371,4.0532,7.566626045264742e-16,403,170,30,170,0.832732,0.025837,0.124059,0.096469,0.952994,0.068857,6.7124,0.8738,6.2606,0.9327,0.1302
ct20stif,52329,2600295,8,0.01,18,drift,rotate,400,256,10614.7,10286,10485,3050,708,4.3079,3.03624262174433e-16,403,58,12,58,0.52326,0.015226,0.071045,0.050194,0.163545,0.036583,7.3652,3.1995,8.2645,1.1221,0.4344
ct20stif,52329,2600295,8,0.01,19,drift,rotate,400,256,12487.7,12619,11542,3944,1065,3.7033,6.374068419303422e-16,403,144,38,144,0.622392,0.019108,0.092924,0.06771,0.56158,0.051389,6.6979,1.1083,6.6587,0.9942,0.1655
ct20stif,52329,2600295,8,0.01,20,drift,rotate,400,256,13595.6,13559,13307,4142,1140,3.6333,3.6215578750122404e-16,403,133,27,133,0.695589,0.028588,0.105139,0.080174,0.605908,0.058646,6.6159,1.148,6.5998,0.9976,0.1735
ct20stif,52329,2600295,8,0.01,21,drift,rotate,400,256,15011.2,15782,15098,4613,1421,3.2463,4.3004156127542375e-16,403,129,27,129,0.764741,0.022198,0.100895,0.075933,0.601012,0.061172,7.5796,1.2724,7.5445,0.9954,0.1679
ct20stif,52329,2600295,8,0.05,17,drift,rotate,400,256,15841.3,15163,15898,5557,1371,4.0532,7.566626045264742e-16,403,358,108,358,0.837105,0.02776,0.141193,0.103555,2.051007,0.073625,5.9288,0.4081,4.5308,0.7642,0.0688
ct20stif,52329,2600295,8,0.05,18,drift,rotate,400,256,11713.6,10286,12607,3050,708,4.3079,8.146139234786077e-16,403,346,104,346,0.604077,0.020378,0.110476,0.076984,1.332295,0.054756,5.4679,0.4534,4.5421,0.8307,0.0829
ct20stif,52329,2600295,8,0.05,19,drift,rotate,400,256,11742.8,12619,11649,3944,1065,3.7033,6.374068419303422e-16,403,339,74,339,0.597313,0.019144,0.101271,0.069977,1.229099,0.050372,5.8982,0.486,4.9232,0.8347,0.0824
ct20stif,52329,2600295,8,0.05,20,drift,rotate,400,256,13913.2,13559,14681,4142,1140,3.6333,3.5014894904544963e-16,403,365,112,365,0.731306,0.027714,0.1333,0.097532,1.821196,0.066252,5.4862,0.4016,4.3894,0.8001,0.0732
ct20stif,52329,2600295,8,0.05,21,drift,rotate,400,256,15938.8,15782,15912,4613,1421,3.2463,4.1436981584569577e-16,403,337,76,337,0.82755,0.025718,0.124845,0.091099,1.649145,0.06682,6.6286,0.5018,5.3154,0.8019,0.0757
ct20stif,52329,2600295,8,0.25,17,drift,rotate,400,256,15611.2,15163,15716,5557,1371,4.0532,7.566626045264742e-16,403,403,655,403,0.815675,0.027128,0.166182,0.108782,2.342119,0.077031,4.9083,0.3483,3.7793,0.77,0.071
ct20stif,52329,2600295,8,0.25,18,drift,rotate,400,256,12966.7,10286,12648,3050,708,4.3079,4.649830920127655e-16,403,403,173,403,0.648853,0.023647,0.109268,0.073384,1.380143,0.051388,5.9382,0.4701,4.8598,0.8184,0.0792
ct20stif,52329,2600295,8,0.25,19,drift,rotate,400,256,15043.7,12619,15901,3944,1065,3.7033,6.374068419303422e-16,403,403,144,403,0.771828,0.025183,0.132848,0.095527,1.94972,0.067683,5.8099,0.3959,4.4199,0.7608,0.0681
ct20stif,52329,2600295,8,0.25,20,drift,rotate,400,256,13982.9,13559,14350,4142,1140,3.6333,7.645694774739685e-16,403,403,143,403,0.704819,0.026735,0.119852,0.0843,1.615649,0.057362,5.8807,0.4362,4.7551,0.8086,0.0742
ct20stif,52329,2600295,8,0.25,21,drift,rotate,400,256,15542.2,15782,15739,4613,1421,3.2463,4.732189963835431e-16,403,403,241,403,0.802607,0.026935,0.143628,0.102649,2.094685,0.073281,5.5881,0.3832,4.3482,0.7781,0.0686
ct20stif,52329,2600295,8,0.0,17,jump,rotate,400,256,15163,15163,15163,5557,1371,4.0532,7.566626045264742e-16,1,1,0,1,0.024997,0.020222,0.065651,0.053177,0.054189,0.042305,0.3808,0.4613,0.4402,1.1562,1.2115
ct20stif,52329,2600295,8,0.0,18,jump,rotate,400,256,10286,10286,10286,3050,708,4.3079,4.145027937964978e-16,1,1,0,1,0.018376,0.013653,0.041925,0.029722,0.035457,0.0239,0.4383,0.5183,0.5062,1.1548,1.1824
ct20stif,52329,2600295,8,0.0,19,jump,rotate,400,256,12619,12619,12619,3944,1065,3.7033,6.374068419303422e-16,1,1,0,1,0.02214,0.017476,0.048745,0.036602,0.042441,0.03097,0.4542,0.5217,0.5197,1.1442,1.1485
ct20stif,52329,2600295,8,0.0,20,jump,rotate,400,256,13559,13559,13559,4142,1140,3.6333,4.258058754737362e-16,1,1,0,1,0.022071,0.017307,0.050442,0.038089,0.043337,0.031822,0.4376,0.5093,0.5056,1.1556,1.1639
ct20stif,52329,2600295,8,0.0,21,jump,rotate,400,256,15782,15782,15782,4613,1421,3.2463,4.538965944276917e-16,1,1,0,1,0.026154,0.021408,0.056931,0.044429,0.050073,0.038372,0.4594,0.5223,0.5317,1.1574,1.137
ct20stif,52329,2600295,8,0.002,17,jump,rotate,400,256,14130.2,15163,13329,5557,1371,4.0532,7.566626045264742e-16,403,400,166,400,0.760088,0.045944,0.274292,0.222193,7.262001,0.193334,2.7711,0.1047,1.8756,0.6768,0.0378
ct20stif,52329,2600295,8,0.002,18,jump,rotate,400,256,11713.5,10286,12378,3050,708,4.3079,2.767949048232713e-16,403,399,165,399,0.62033,0.038818,0.253864,0.202877,6.486464,0.175526,2.4436,0.0956,1.6244,0.6648,0.0391
ct20stif,52329,2600295,8,0.002,19,jump,rotate,400,256,12697.5,12619,12664,3944,1065,3.7033,6.374068419303422e-16,403,402,138,402,0.680675,0.040553,0.251909,0.200976,6.225757,0.176248,2.7021,0.1093,1.7696,0.6549,0.0405
ct20stif,52329,2600295,8,0.002,20,jump,rotate,400,256,13179.2,13559,13091,4142,1140,3.6333,3.5014894904544963e-16,403,401,140,401,0.703173,0.043691,0.263918,0.212352,6.805105,0.185154,2.6644,0.1033,1.7701,0.6644,0.0388
ct20stif,52329,2600295,8,0.002,21,jump,rotate,400,256,14294.0,15782,13221,4613,1421,3.2463,2.2887913151165825e-16,403,399,150,399,0.768776,0.046066,0.265375,0.21295,6.841226,0.18522,2.8969,0.1124,1.9098,0.6592,0.0388
ct20stif,52329,2600295,8,0.01,17,jump,rotate,400,256,13209.7,15163,12575,5557,1371,4.0532,7.566626045264742e-16,403,403,368,403,0.718243,0.053552,0.352936,0.290347,11.467725,0.252175,2.0351,0.0626,1.345,0.6609,0.0308
ct20stif,52329,2600295,8,0.01,18,jump,rotate,400,256,12375.7,10286,12761,3050,708,4.3079,1.812364814294958e-16,403,403,294,403,0.668891,0.051369,0.343065,0.283909,11.14332,0.24654,1.9498,0.06,1.2735,0.6532,0.0308
ct20stif,52329,2600295,8,0.01,19,jump,rotate,400,256,12804.7,12619,12767,3944,1065,3.7033,6.374068419303422e-16,403,403,258,403,0.689276,0.050663,0.331109,0.273575,10.701348,0.237107,2.0817,0.0644,1.3508,0.6489,0.0309
ct20stif,52329,2600295,8,0.01,20,jump,rotate,400,256,12864.0,13559,12654,4142,1140,3.6333,3.5014894904544963e-16,403,403,220,403,0.722062,0.053126,0.346979,0.285673,11.03885,0.246147,2.081,0.0654,1.3444,0.646,0.0314
ct20stif,52329,2600295,8,0.01,21,jump,rotate,400,256,13271.4,15782,12381,4613,1421,3.2463,2.2887913151165825e-16,403,403,175,403,0.945624,0.068643,0.442512,0.355326,14.518868,0.311738,2.1369,0.0651,1.3816,0.6465,0.0305
ct20stif,52329,2600295,8,0.05,17,jump,rotate,400,256,13008.4,15163,13111,5557,1371,4.0532,7.566626045264742e-16,403,403,477,403,0.704099,0.057552,0.388023,0.321651,13.174543,0.268188,1.8146,0.0534,1.1929,0.6574,0.0295
ct20stif,52329,2600295,8,0.05,18,jump,rotate,400,256,12640.5,10286,12790,3050,708,4.3079,1.812364814294958e-16,403,403,197,403,0.686775,0.055862,0.373705,0.31814,12.865893,0.265077,1.8377,0.0534,1.1973,0.6515,0.029
ct20stif,52329,2600295,8,0.05,19,jump,rotate,400,256,12698.0,12619,12195,3944,1065,3.7033,6.374068419303422e-16,403,403,94,403,0.686861,0.056045,0.371009,0.31912,13.055637,0.268412,1.8513,0.0526,1.1939,0.6449,0.0284
ct20stif,52329,2600295,8,0.05,20,jump,rotate,400,256,12685.8,13559,12753,4142,1140,3.6333,3.5014894904544963e-16,403,403,47,403,0.692201,0.056172,0.372308,0.321493,13.174195,0.271956,1.8592,0.0525,1.1952,0.6429,0.0283
ct20stif,52329,2600295,8,0.05,21,jump,rotate,400,256,12914.8,15782,12846,4613,1421,3.2463,2.2887913151165825e-16,403,403,22,403,0.701296,0.05598,0.368892,0.319105,13.170122,0.270277,1.9011,0.0532,1.2111,0.637,0.028
ct20stif,52329,2600295,8,0.25,17,jump,rotate,400,256,12740.6,15163,12728,5557,1371,4.0532,7.566626045264742e-16,403,403,18,403,0.692946,0.057285,0.377332,0.32934,13.599747,0.277142,1.8364,0.051,1.1599,0.6316,0.0277
ct20stif,52329,2600295,8,0.25,18,jump,rotate,400,256,12711.4,10286,12981,3050,708,4.3079,1.812364814294958e-16,403,403,1,403,0.693085,0.057277,0.37443,0.327252,13.635904,0.276359,1.851,0.0508,1.171,0.6326,0.0275
ct20stif,52329,2600295,8,0.25,19,jump,rotate,400,256,12770.1,12619,12606,3944,1065,3.7033,6.374068419303422e-16,403,403,0,403,0.692651,0.05701,0.376384,0.329104,13.624197,0.27565,1.8403,0.0508,1.172,0.6369,0.0276
ct20stif,52329,2600295,8,0.25,20,jump,rotate,400,256,12709.7,13559,12691,4142,1140,3.6333,3.5014894904544963e-16,403,403,0,403,0.695814,0.057315,0.375989,0.328043,13.546157,0.277253,1.8506,0.0514,1.1764,0.6357,0.0278
ct20stif,52329,2600295,8,0.25,21,jump,rotate,400,256,12684.6,15782,12562,4613,1421,3.2463,2.2887913151165825e-16,403,403,0,403,0.689969,0.056959,0.37367,0.326646,13.530194,0.276362,1.8465,0.051,1.1685,0.6328,0.0276
s3rmt3m3,5357,207123,8,0.0,17,drift,rotate,400,256,10696,10696,10696,2699,674,4.0045,4.461907239470261e-16,1,1,42,1,0.016961,0.013558,0.038299,0.028667,0.033402,0.024345,0.4429,0.5078,0.4782,1.0797,1.1466
s3rmt3m3,5357,207123,8,0.0,18,drift,rotate,400,256,10037,10037,10037,2457,597,4.1156,4.945233682860658e-16,1,1,39,1,0.014967,0.011616,0.034858,0.025542,0.030886,0.022285,0.4294,0.4846,0.5034,1.1723,1.1286
s3rmt3m3,5357,207123,8,0.0,19,drift,rotate,400,256,10716,10716,10716,2280,498,4.5783,6.99368803943494e-16,1,1,21,1,0.015729,0.012447,0.034782,0.025392,0.030769,0.022096,0.4522,0.5112,0.4904,1.0845,1.1304
s3rmt3m3,5357,207123,8,0.0,20,drift,rotate,400,256,9908,9908,9908,2568,612,4.1961,7.236845857295172e-16,1,1,4,1,0.015111,0.011687,0.036375,0.026884,0.031836,0.023004,0.4154,0.4747,0.4847,1.1667,1.1426
s3rmt3m3,5357,207123,8,0.0,21,drift,rotate,400,256,9999,9999,9999,2208,471,4.6879,8.075028212023574e-16,1,1,39,1,0.014748,0.011464,0.033111,0.023823,0.029853,0.021314,0.4454,0.494,0.4789,1.0751,1.1091
s3rmt3m3,5357,207123,8,0.002,17,drift,rotate,400,256,10652.5,10696,10468,2699,674,4.0045,5.269096900507094e-16,387,67,27,67,0.498917,0.014875,0.067249,0.047433,0.236959,0.037312,7.419,2.1055,7.8313,1.0556,0.2838
s3rmt3m3,5357,207123,8,0.002,18,drift,rotate,400,256,9880.0,10037,9771,2457,597,4.1156,4.964751093690458e-16,386,22,9,22,0.44886,0.013704,0.05614,0.038311,0.07946,0.029434,7.9954,5.6489,9.625,1.2038,0.7065
s3rmt3m3,5357,207123,8,0.002,19,drift,rotate,400,256,10698.1,10716,10679,2280,498,4.5783,6.99368803943494e-16,384,43,12,43,0.498073,0.01485,0.060797,0.042191,0.1412,0.034339,8.1924,3.5274,9.0803,1.1084,0.4306
s3rmt3m3,5357,207123,8,0.002,20,drift,rotate,400,256,9739.9,9908,9596,2568,612,4.1961,5.225581325664557e-16,379,22,1,22,0.435649,0.013302,0.055017,0.037554,0.078202,0.028763,7.9184,5.5708,9.3311,1.1784,0.7035
s3rmt3m3,5357,207123,8,0.002,21,drift,rotate,400,256,9726.2,9999,9667,2208,471,4.6879,4.833608351116693e-16,380,21,14,21,0.44056,0.013323,0.051101,0.033054,0.070674,0.02723,8.6214,6.2337,10.196,1.1826,0.7231
s3rmt3m3,5357,207123,8,0.01,17,drift,rotate,400,256,10283.5,10696,9958,2699,674,4.0045,5.633829365001213e-16,403,121,11,121,0.509123,0.014775,0.06865,0.047789,0.378432,0.037961,7.4162,1.3453,7.3013,0.9845,0.1814
s3rmt3m3,5357,207123,8,0.01,18,drift,rotate,400,256,9744.3,10037,9512,2457,597,4.1156,7.330583274207534e-16,403,57,7,57,0.464893,0.013587,0.060234,0.041156,0.15706,0.031385,7.7181,2.96,8.5932,1.1134,0.3835
s3rmt3m3,5357,207123,8,0.01,19,drift,rotate,400,256,10697.9,10716,10690,2280,498,4.5783,6.99368803943494e-16,403,112,10,112,0.5237,0.015131,0.064368,0.043409,0.329426,0.035918,8.136,1.5897,8.1628,1.0033,0.1954
s3rmt3m3,5357,207123,8,0.01,20,drift,rotate,400,256,9701.2,9908,9416,2568,612,4.1961,5.225581325664557e-16,401,50,3,50,0.460806,0.013442,0.058517,0.039936,0.137263,0.030659,7.8747,3.3571,8.8277,1.121,0.4263
s3rmt3m3,5357,207123,8,0.01,21,drift,rotate,400,256,9849.5,9999,9792,2208,471,4.6879,5.768957629808335e-16,401,45,9,45,0.470267,0.013568,0.053823,0.035378,0.119378,0.028693,8.7373,3.9393,9.7982,1.1214,0.4509
s3rmt3m3,5357,207123,8,0.05,17,drift,rotate,400,256,10225.8,10696,10060,2699,674,4.0045,5.426994300530021e-16,403,327,88,327,0.506301,0.015435,0.07997,0.05202,1.092335,0.041445,6.3311,0.4635,5.0352,0.7953,0.0732
s3rmt3m3,5357,207123,8,0.05,18,drift,rotate,400,256,10002.5,10037,10158,2457,597,4.1156,3.7943158323959747e-16,403,267,32,267,0.483959,0.01433,0.072167,0.04762,0.727052,0.0366,6.7061,0.6656,5.7387,0.8557,0.0993
s3rmt3m3,5357,207123,8,0.05,19,drift,rotate,400,256,10461.9,10716,10541,2280,498,4.5783,6.99368803943494e-16,403,335,42,335,0.518031,0.01564,0.079573,0.052653,1.16576,0.044645,6.5101,0.4444,5.148,0.7908,0.0683
s3rmt3m3,5357,207123,8,0.05,20,drift,rotate,400,256,10077.6,9908,10243,2568,612,4.1961,5.225581325664557e-16,403,315,18,315,0.493391,0.014827,0.079356,0.053813,0.982241,0.042843,6.2174,0.5023,5.1481,0.828,0.0808
s3rmt3m3,5357,207123,8,0.05,21,drift,rotate,400,256,10134.4,9999,10265,2208,471,4.6879,4.530034140547062e-16,403,289,6,289,0.498189,0.014651,0.071742,0.047426,0.803466,0.039789,6.9442,0.62,5.7708,0.831,0.0893
s3rmt3m3,5357,207123,8,0.25,17,drift,rotate,400,256,10632.5,10696,10744,2699,674,4.0045,5.785978709957983e-16,403,403,43,403,0.517921,0.015991,0.079399,0.051373,1.190643,0.041972,6.523,0.435,4.9187,0.7541,0.0667
s3rmt3m3,5357,207123,8,0.25,18,drift,rotate,400,256,10305.0,10037,10619,2457,597,4.1156,4.815306625803853e-16,403,401,10,401,0.502993,0.015796,0.079116,0.052116,1.141272,0.04085,6.3577,0.4407,4.8865,0.7686,0.0693
s3rmt3m3,5357,207123,8,0.25,19,drift,rotate,400,256,10628.9,10716,10566,2280,498,4.5783,6.99368803943494e-16,403,403,12,403,0.517252,0.016679,0.075996,0.04887,1.143362,0.041113,6.8063,0.4524,5.1037,0.7499,0.0665
s3rmt3m3,5357,207123,8,0.25,20,drift,rotate,400,256,10407.2,9908,10647,2568,612,4.1961,6.602649470634591e-16,403,403,0,403,0.505831,0.01607,0.079425,0.052591,1.148341,0.041277,6.3687,0.4405,4.8751,0.7655,0.0692
s3rmt3m3,5357,207123,8,0.25,21,drift,rotate,400,256,10545.8,9999,10719,2208,471,4.6879,5.866848592167323e-16,403,403,7,403,0.516776,0.016599,0.078805,0.051551,1.183776,0.042447,6.5577,0.4365,4.8899,0.7457,0.0666
